seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
13776,2025,USA.W.USL.1,131452,339346,11,10,6,5,2,0,0,1,0,1,4,0,0,0,3,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131449,340349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131449,340376,11,7,3,7,0,0,0,1,0,1,7,0,0,0,9,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131448,342047,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,348023,11,0,12,11,1,0,0,2,0,3,7,1,0,0,19,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131450,348756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131453,348913,11,1,18,7,3,0,0,4,0,4,7,1,0,0,17,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131451,349648,6,6,3,1,0,0,0,0,0,0,0,0,0,0,2,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131455,349977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131453,351918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131449,354542,6,1,1,3,0,0,0,0,0,2,3,1,0,0,7,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131454,360955,11,3,2,6,0,0,0,0,0,3,9,0,0,0,6,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131454,361341,9,1,10,21,2,0,0,0,0,2,6,1,0,0,11,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131449,362493,8,6,7,4,0,0,0,0,0,2,6,0,0,0,5,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131450,368497,8,8,2,0,1,0,0,0,0,2,2,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131448,368514,14,0,6,7,1,0,0,0,0,0,4,0,0,0,13,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131448,368664,8,8,3,1,0,0,0,0,0,0,2,0,0,0,1,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131452,368757,8,0,6,2,1,0,0,0,0,1,2,0,0,0,14,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131453,369251,10,0,5,11,0,0,0,0,0,1,1,0,0,0,17,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131448,382053,14,0,0,0,0,0,0,0,0,0,0,0,0,47,13,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131449,387274,11,2,8,17,2,0,0,2,0,4,20,1,0,0,12,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,389505,11,0,3,9,0,0,0,2,0,15,34,10,0,0,19,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131455,391256,9,8,4,0,0,0,0,1,0,1,4,0,0,0,8,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131452,393496,6,6,3,4,0,0,0,0,0,0,6,0,0,0,3,2025-10-24 05:04:03
13776,2025,USA.W.USL.1,131452,396642,13,3,10,24,3,0,0,1,0,11,32,4,0,0,15,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131448,396645,11,5,10,6,1,0,0,0,0,2,9,0,0,0,8,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131447,399645,9,4,8,10,1,0,0,2,0,3,12,0,0,0,11,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131447,400041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131452,400769,9,3,11,10,0,0,0,0,0,0,2,0,0,0,10,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131452,401427,5,0,0,1,0,0,0,0,0,0,0,0,0,12,5,2025-12-02 06:04:59
13776,2025,USA.W.USL.1,131453,405104,2,1,2,2,1,0,0,0,0,0,0,0,0,0,3,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131454,411688,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131454,411689,5,5,0,3,0,0,0,0,0,0,1,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131448,411690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131454,411691,7,2,13,5,3,0,0,1,0,2,8,0,0,0,4,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131447,411693,7,7,3,3,0,0,0,1,0,3,6,2,0,0,4,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131447,411694,10,4,5,11,1,0,0,0,0,5,13,2,0,0,7,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131451,411695,7,6,2,0,1,0,0,0,0,0,2,0,0,0,2,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131453,411701,11,0,16,17,0,0,0,3,0,9,20,5,0,0,19,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131453,411702,6,6,5,3,0,0,0,1,0,1,1,0,0,0,6,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131453,411703,6,6,2,1,0,0,0,0,0,0,4,0,0,0,4,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131453,411704,7,4,3,1,0,0,0,1,0,3,12,1,0,0,5,2025-12-02 06:05:02
13776,2025,USA.W.USL.1,131454,411705,6,6,1,3,1,0,0,0,0,0,0,0,0,0,3,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131454,411718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02 06:05:00
13776,2025,USA.W.USL.1,131449,411720,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,2025-12-02 06:05:01
13776,2025,USA.W.USL.1,131455,411721,10,3,7,3,0,1,0,0,0,1,4,0,0,0,5,2025-12-02 06:05:02
